method,target,tier,overlap
d=0.4,2022,250,70.4
d=0.4,2023,25,36.0
d=0.4,2023,50,44.0
d=0.4,2023,100,60.0
d=0.4,2023,150,65.33333333333333
d=0.4,2023,200,69.0
d=0.4,2023,250,68.0
d=0.4,2024,25,28.0
d=0.4,2024,50,42.0
d=0.4,2024,100,60.0
d=0.4,2024,150,66.66666666666667
d=0.4,2024,200,70.0
d=0.4,2024,250,70.4
d=0.4,2025,25,48.0
d=0.4,2025,50,52.0
d=0.4,2025,100,63.0
d=0.4,2025,150,66.0
d=0.4,2025,200,69.0
d=0.4,2025,250,71.6
d=0.5,2001,25,52.0
d=0.5,2001,50,52.0
d=0.5,2001,100,60.0
d=0.5,2001,150,66.0
d=0.5,2001,200,66.0
d=0.5,2001,250,66.0
d=0.5,2002,25,48.0
d=0.5,2002,50,62.0
d=0.5,2002,100,64.0
d=0.5,2002,150,65.33333333333333
d=0.5,2002,200,70.5
d=0.5,2002,250,68.0
d=0.5,2003,25,52.0
d=0.5,2003,50,58.0
d=0.5,2003,100,67.0
d=0.5,2003,150,74.0
d=0.5,2003,200,72.5
d=0.5,2003,250,72.0
d=0.5,2004,25,36.0
d=0.5,2004,50,52.0
d=0.5,2004,100,56.0
d=0.5,2004,150,62.666666666666664
d=0.5,2004,200,69.5
d=0.5,2004,250,71.6
d=0.5,2005,25,40.0
d=0.5,2005,50,50.0
d=0.5,2005,100,68.0
d=0.5,2005,150,70.0
d=0.5,2005,200,67.0
d=0.5,2005,250,70.0
d=0.5,2006,25,40.0
d=0.5,2006,50,52.0
d=0.5,2006,100,62.0
d=0.5,2006,150,65.33333333333333
d=0.5,2006,200,64.0
d=0.5,2006,250,66.0
d=0.5,2007,25,36.0
d=0.5,2007,50,46.0
d=0.5,2007,100,61.0
d=0.5,2007,150,64.66666666666667
d=0.5,2007,200,66.5
d=0.5,2007,250,66.8
d=0.5,2008,25,28.0
d=0.5,2008,50,50.0
d=0.5,2008,100,65.0
d=0.5,2008,150,61.333333333333336
d=0.5,2008,200,64.0
d=0.5,2008,250,66.4
d=0.5,2009,25,40.0
d=0.5,2009,50,50.0
d=0.5,2009,100,63.0
d=0.5,2009,150,66.66666666666667
d=0.5,2009,200,69.0
d=0.5,2009,250,68.0
d=0.5,2010,25,44.0
d=0.5,2010,50,46.0
d=0.5,2010,100,63.0
d=0.5,2010,150,67.33333333333333
d=0.5,2010,200,73.0
d=0.5,2010,250,72.4
d=0.5,2011,25,40.0
d=0.5,2011,50,52.0
d=0.5,2011,100,58.0
d=0.5,2011,150,61.333333333333336
d=0.5,2011,200,67.0
d=0.5,2011,250,70.4
d=0.5,2012,25,52.0
d=0.5,2012,50,46.0
d=0.5,2012,100,61.0
d=0.5,2012,150,68.0
d=0.5,2012,200,67.0
d=0.5,2012,250,66.8
d=0.5,2013,25,56.0
d=0.5,2013,50,50.0
d=0.5,2013,100,59.0
d=0.5,2013,150,62.666666666666664
d=0.5,2013,200,66.5
d=0.5,2013,250,70.4
d=0.5,2014,25,36.0
d=0.5,2014,50,58.0
d=0.5,2014,100,63.0
d=0.5,2014,150,65.33333333333333
d=0.5,2014,200,65.0
d=0.5,2014,250,64.4
d=0.5,2015,25,32.0
d=0.5,2015,50,48.0
d=0.5,2015,100,55.0
d=0.5,2015,150,61.333333333333336
d=0.5,2015,200,67.5
d=0.5,2015,250,66.4
d=0.5,2016,25,48.0
d=0.5,2016,50,56.0
d=0.5,2016,100,60.0
d=0.5,2016,150,63.333333333333336
d=0.5,2016,200,65.0
d=0.5,2016,250,67.6
d=0.5,2017,25,32.0
d=0.5,2017,50,62.0
d=0.5,2017,100,62.0
d=0.5,2017,150,64.0
d=0.5,2017,200,64.0
d=0.5,2017,250,68.0
d=0.5,2018,25,40.0
d=0.5,2018,50,50.0
d=0.5,2018,100,56.0
d=0.5,2018,150,61.333333333333336
d=0.5,2018,200,64.0
d=0.5,2018,250,66.0
d=0.5,2019,25,44.0
d=0.5,2019,50,46.0
d=0.5,2019,100,65.0
d=0.5,2019,150,68.66666666666667
d=0.5,2019,200,70.0
d=0.5,2019,250,67.6
d=0.5,2020,25,48.0
d=0.5,2020,50,52.0
d=0.5,2020,100,63.0
d=0.5,2020,150,64.0
d=0.5,2020,200,68.5
d=0.5,2020,250,70.8
d=0.5,2021,25,48.0
d=0.5,2021,50,50.0
d=0.5,2021,100,62.0
d=0.5,2021,150,64.0
d=0.5,2021,200,68.0
d=0.5,2021,250,67.6
d=0.5,2022,25,48.0
d=0.5,2022,50,54.0
d=0.5,2022,100,68.0
d=0.5,2022,150,66.66666666666667
d=0.5,2022,200,70.0
d=0.5,2022,250,71.2
d=0.5,2023,25,36.0
d=0.5,2023,50,44.0
d=0.5,2023,100,60.0
d=0.5,2023,150,65.33333333333333
d=0.5,2023,200,69.0
d=0.5,2023,250,66.8
d=0.5,2024,25,28.0
d=0.5,2024,50,42.0
d=0.5,2024,100,60.0
d=0.5,2024,150,66.0
d=0.5,2024,200,69.5
d=0.5,2024,250,70.8
d=0.5,2025,25,48.0
d=0.5,2025,50,52.0
d=0.5,2025,100,64.0
d=0.5,2025,150,65.33333333333333
d=0.5,2025,200,69.0
d=0.5,2025,250,70.8
d=0.6,2001,25,52.0
d=0.6,2001,50,52.0
d=0.6,2001,100,60.0
d=0.6,2001,150,66.0
d=0.6,2001,200,66.0
d=0.6,2001,250,66.0
d=0.6,2002,25,48.0
d=0.6,2002,50,62.0
d=0.6,2002,100,64.0
d=0.6,2002,150,65.33333333333333
d=0.6,2002,200,68.5
d=0.6,2002,250,68.4
d=0.6,2003,25,52.0
d=0.6,2003,50,58.0
d=0.6,2003,100,67.0
d=0.6,2003,150,72.66666666666667
d=0.6,2003,200,71.5
d=0.6,2003,250,71.6
d=0.6,2004,25,36.0
d=0.6,2004,50,52.0
d=0.6,2004,100,56.0
d=0.6,2004,150,64.0
d=0.6,2004,200,68.0
d=0.6,2004,250,70.4
d=0.6,2005,25,40.0
d=0.6,2005,50,50.0
d=0.6,2005,100,68.0
d=0.6,2005,150,69.33333333333333
d=0.6,2005,200,67.0
d=0.6,2005,250,68.0
d=0.6,2006,25,40.0
d=0.6,2006,50,52.0
d=0.6,2006,100,62.0
d=0.6,2006,150,64.66666666666667
d=0.6,2006,200,64.0
d=0.6,2006,250,64.4
d=0.6,2007,25,36.0
d=0.6,2007,50,46.0
d=0.6,2007,100,61.0
d=0.6,2007,150,63.333333333333336
d=0.6,2007,200,66.0
d=0.6,2007,250,67.2
d=0.6,2008,25,28.0
d=0.6,2008,50,50.0
d=0.6,2008,100,65.0
d=0.6,2008,150,61.333333333333336
d=0.6,2008,200,63.5
d=0.6,2008,250,66.4
d=0.6,2009,25,40.0
d=0.6,2009,50,52.0
d=0.6,2009,100,63.0
d=0.6,2009,150,66.0
d=0.6,2009,200,69.5
d=0.6,2009,250,67.6
d=0.6,2010,25,44.0
d=0.6,2010,50,46.0
d=0.6,2010,100,63.0
d=0.6,2010,150,67.33333333333333
d=0.6,2010,200,72.5
d=0.6,2010,250,71.2
d=0.6,2011,25,40.0
d=0.6,2011,50,52.0
d=0.6,2011,100,58.0
d=0.6,2011,150,60.666666666666664
d=0.6,2011,200,66.5
d=0.6,2011,250,69.2
d=0.6,2012,25,52.0
d=0.6,2012,50,46.0
d=0.6,2012,100,61.0
d=0.6,2012,150,67.33333333333333
d=0.6,2012,200,66.0
d=0.6,2012,250,66.4
d=0.6,2013,25,56.0
d=0.6,2013,50,50.0
d=0.6,2013,100,59.0
d=0.6,2013,150,62.666666666666664
d=0.6,2013,200,65.0
d=0.6,2013,250,68.4
d=0.6,2014,25,36.0
d=0.6,2014,50,58.0
d=0.6,2014,100,63.0
d=0.6,2014,150,65.33333333333333
d=0.6,2014,200,66.5
d=0.6,2014,250,64.0
d=0.6,2015,25,32.0
d=0.6,2015,50,48.0
d=0.6,2015,100,54.0
d=0.6,2015,150,62.666666666666664
d=0.6,2015,200,67.5
d=0.6,2015,250,65.2
d=0.6,2016,25,48.0
d=0.6,2016,50,56.0
d=0.6,2016,100,60.0
d=0.6,2016,150,64.0
d=0.6,2016,200,64.0
d=0.6,2016,250,67.6
d=0.6,2017,25,32.0
d=0.6,2017,50,62.0
d=0.6,2017,100,62.0
d=0.6,2017,150,65.33333333333333
d=0.6,2017,200,64.5
d=0.6,2017,250,67.6
d=0.6,2018,25,40.0
d=0.6,2018,50,52.0
d=0.6,2018,100,56.0
d=0.6,2018,150,61.333333333333336
d=0.6,2018,200,63.0
d=0.6,2018,250,64.0
d=0.6,2019,25,44.0
d=0.6,2019,50,46.0
d=0.6,2019,100,65.0
d=0.6,2019,150,68.66666666666667
d=0.6,2019,200,69.0
d=0.6,2019,250,67.2
d=0.6,2020,25,48.0
d=0.6,2020,50,52.0
d=0.6,2020,100,62.0
d=0.6,2020,150,64.0
d=0.6,2020,200,67.5
d=0.6,2020,250,70.0
d=0.6,2021,25,48.0
d=0.6,2021,50,50.0
d=0.6,2021,100,61.0
d=0.6,2021,150,63.333333333333336
d=0.6,2021,200,67.0
d=0.6,2021,250,67.6
d=0.6,2022,25,48.0
d=0.6,2022,50,54.0
d=0.6,2022,100,68.0
d=0.6,2022,150,67.33333333333333
d=0.6,2022,200,68.5
d=0.6,2022,250,71.2
d=0.6,2023,25,36.0
d=0.6,2023,50,44.0
d=0.6,2023,100,60.0
d=0.6,2023,150,65.33333333333333
d=0.6,2023,200,66.5
d=0.6,2023,250,66.4
d=0.6,2024,25,28.0
d=0.6,2024,50,42.0
d=0.6,2024,100,60.0
d=0.6,2024,150,66.0
d=0.6,2024,200,69.5
d=0.6,2024,250,70.8
d=0.6,2025,25,48.0
d=0.6,2025,50,52.0
d=0.6,2025,100,64.0
d=0.6,2025,150,65.33333333333333
d=0.6,2025,200,68.0
d=0.6,2025,250,69.2
d=0.7,2001,25,52.0
d=0.7,2001,50,52.0
d=0.7,2001,100,60.0
d=0.7,2001,150,66.0
d=0.7,2001,200,66.0
d=0.7,2001,250,66.0
d=0.7,2002,25,48.0
d=0.7,2002,50,62.0
d=0.7,2002,100,64.0
d=0.7,2002,150,64.66666666666667
d=0.7,2002,200,68.0
d=0.7,2002,250,67.6
d=0.7,2003,25,52.0
d=0.7,2003,50,58.0
d=0.7,2003,100,67.0
d=0.7,2003,150,72.0
d=0.7,2003,200,71.5
d=0.7,2003,250,70.0
d=0.7,2004,25,36.0
d=0.7,2004,50,52.0
d=0.7,2004,100,55.0
d=0.7,2004,150,62.666666666666664
d=0.7,2004,200,67.0
d=0.7,2004,250,66.8
d=0.7,2005,25,40.0
d=0.7,2005,50,50.0
d=0.7,2005,100,69.0
d=0.7,2005,150,68.0
d=0.7,2005,200,67.0
d=0.7,2005,250,67.6
d=0.7,2006,25,40.0
d=0.7,2006,50,54.0
d=0.7,2006,100,62.0
d=0.7,2006,150,63.333333333333336
d=0.7,2006,200,64.0
d=0.7,2006,250,64.0
d=0.7,2007,25,36.0
d=0.7,2007,50,46.0
d=0.7,2007,100,60.0
d=0.7,2007,150,62.666666666666664
d=0.7,2007,200,65.5
d=0.7,2007,250,66.4
d=0.7,2008,25,28.0
d=0.7,2008,50,48.0
d=0.7,2008,100,65.0
d=0.7,2008,150,60.666666666666664
d=0.7,2008,200,64.0
d=0.7,2008,250,65.2
d=0.7,2009,25,44.0
d=0.7,2009,50,52.0
d=0.7,2009,100,63.0
d=0.7,2009,150,65.33333333333333
d=0.7,2009,200,69.0
d=0.7,2009,250,66.8
d=0.7,2010,25,44.0
d=0.7,2010,50,46.0
d=0.7,2010,100,64.0
d=0.7,2010,150,66.66666666666667
d=0.7,2010,200,72.0
d=0.7,2010,250,70.4
d=0.7,2011,25,40.0
d=0.7,2011,50,52.0
d=0.7,2011,100,58.0
d=0.7,2011,150,61.333333333333336
d=0.7,2011,200,66.0
d=0.7,2011,250,66.4
d=0.7,2012,25,52.0
d=0.7,2012,50,46.0
d=0.7,2012,100,61.0
d=0.7,2012,150,66.66666666666667
d=0.7,2012,200,65.5
d=0.7,2012,250,66.4
d=0.7,2013,25,56.0
d=0.7,2013,50,50.0
d=0.7,2013,100,59.0
d=0.7,2013,150,62.666666666666664
d=0.7,2013,200,65.0
d=0.7,2013,250,65.6
d=0.7,2014,25,36.0
d=0.7,2014,50,58.0
d=0.7,2014,100,64.0
d=0.7,2014,150,64.66666666666667
d=0.7,2014,200,66.5
d=0.7,2014,250,63.2
d=0.7,2015,25,32.0
d=0.7,2015,50,46.0
d=0.7,2015,100,54.0
d=0.7,2015,150,62.666666666666664
d=0.7,2015,200,68.0
d=0.7,2015,250,64.8
d=0.7,2016,25,48.0
d=0.7,2016,50,58.0
d=0.7,2016,100,60.0
d=0.7,2016,150,64.0
d=0.7,2016,200,62.5
d=0.7,2016,250,66.8
d=0.7,2017,25,32.0
d=0.7,2017,50,62.0
d=0.7,2017,100,61.0
d=0.7,2017,150,64.66666666666667
d=0.7,2017,200,64.5
d=0.7,2017,250,66.0
d=0.7,2018,25,36.0
d=0.7,2018,50,54.0
d=0.7,2018,100,57.0
d=0.7,2018,150,62.666666666666664
d=0.7,2018,200,61.5
d=0.7,2018,250,62.0
d=0.7,2019,25,44.0
d=0.7,2019,50,46.0
d=0.7,2019,100,65.0
d=0.7,2019,150,68.66666666666667
d=0.7,2019,200,68.0
d=0.7,2019,250,66.0
d=0.7,2020,25,48.0
d=0.7,2020,50,54.0
d=0.7,2020,100,62.0
d=0.7,2020,150,62.666666666666664
d=0.7,2020,200,67.0
d=0.7,2020,250,69.6
d=0.7,2021,25,48.0
d=0.7,2021,50,50.0
d=0.7,2021,100,59.0
d=0.7,2021,150,62.666666666666664
d=0.7,2021,200,66.0
d=0.7,2021,250,67.2
d=0.7,2022,25,48.0
d=0.7,2022,50,54.0
d=0.7,2022,100,68.0
d=0.7,2022,150,66.66666666666667
d=0.7,2022,200,68.5
d=0.7,2022,250,70.8
d=0.7,2023,25,36.0
d=0.7,2023,50,44.0
d=0.7,2023,100,60.0
d=0.7,2023,150,65.33333333333333
d=0.7,2023,200,65.0
d=0.7,2023,250,65.6
d=0.7,2024,25,28.0
d=0.7,2024,50,42.0
d=0.7,2024,100,60.0
d=0.7,2024,150,65.33333333333333
d=0.7,2024,200,68.5
d=0.7,2024,250,70.0
d=0.7,2025,25,52.0
d=0.7,2025,50,52.0
d=0.7,2025,100,64.0
d=0.7,2025,150,64.66666666666667
d=0.7,2025,200,67.0
d=0.7,2025,250,69.2
d=0.8,2001,25,52.0
d=0.8,2001,50,52.0
d=0.8,2001,100,60.0
d=0.8,2001,150,66.0
d=0.8,2001,200,66.0
d=0.8,2001,250,66.0
d=0.8,2002,25,48.0
d=0.8,2002,50,60.0
d=0.8,2002,100,65.0
d=0.8,2002,150,65.33333333333333
d=0.8,2002,200,66.5
d=0.8,2002,250,67.2
d=0.8,2003,25,52.0
d=0.8,2003,50,58.0
d=0.8,2003,100,66.0
d=0.8,2003,150,70.0
d=0.8,2003,200,69.5
d=0.8,2003,250,68.4
d=0.8,2004,25,36.0
d=0.8,2004,50,52.0
d=0.8,2004,100,54.0
d=0.8,2004,150,60.666666666666664
d=0.8,2004,200,63.5
d=0.8,2004,250,65.2
d=0.8,2005,25,40.0
d=0.8,2005,50,50.0
d=0.8,2005,100,66.0
d=0.8,2005,150,67.33333333333333
d=0.8,2005,200,64.5
d=0.8,2005,250,63.6
d=0.8,2006,25,44.0
d=0.8,2006,50,54.0
d=0.8,2006,100,62.0
d=0.8,2006,150,64.0
d=0.8,2006,200,62.0
d=0.8,2006,250,61.6
d=0.8,2007,25,36.0
d=0.8,2007,50,46.0
d=0.8,2007,100,60.0
d=0.8,2007,150,61.333333333333336
d=0.8,2007,200,63.5
d=0.8,2007,250,63.6
d=0.8,2008,25,28.0
d=0.8,2008,50,46.0
d=0.8,2008,100,65.0
d=0.8,2008,150,58.666666666666664
d=0.8,2008,200,63.5
d=0.8,2008,250,63.6
d=0.8,2009,25,44.0
d=0.8,2009,50,52.0
d=0.8,2009,100,62.0
d=0.8,2009,150,65.33333333333333
d=0.8,2009,200,66.0
d=0.8,2009,250,66.4
d=0.8,2010,25,44.0
d=0.8,2010,50,46.0
d=0.8,2010,100,62.0
d=0.8,2010,150,66.66666666666667
d=0.8,2010,200,70.5
d=0.8,2010,250,66.4
d=0.8,2011,25,40.0
d=0.8,2011,50,52.0
d=0.8,2011,100,58.0
d=0.8,2011,150,60.666666666666664
d=0.8,2011,200,64.5
d=0.8,2011,250,64.0
d=0.8,2012,25,52.0
d=0.8,2012,50,48.0
d=0.8,2012,100,59.0
d=0.8,2012,150,64.66666666666667
d=0.8,2012,200,63.5
d=0.8,2012,250,64.8
d=0.8,2013,25,56.0
d=0.8,2013,50,50.0
d=0.8,2013,100,58.0
d=0.8,2013,150,60.666666666666664
d=0.8,2013,200,64.0
d=0.8,2013,250,63.2
d=0.8,2014,25,36.0
d=0.8,2014,50,58.0
d=0.8,2014,100,64.0
d=0.8,2014,150,64.66666666666667
d=0.8,2014,200,65.5
d=0.8,2014,250,62.0
d=0.8,2015,25,32.0
d=0.8,2015,50,44.0
d=0.8,2015,100,54.0
d=0.8,2015,150,62.666666666666664
d=0.8,2015,200,64.5
d=0.8,2015,250,63.6
d=0.8,2016,25,48.0
d=0.8,2016,50,58.0
d=0.8,2016,100,61.0
d=0.8,2016,150,61.333333333333336
d=0.8,2016,200,61.5
d=0.8,2016,250,65.6
d=0.8,2017,25,32.0
d=0.8,2017,50,62.0
d=0.8,2017,100,62.0
d=0.8,2017,150,64.0
d=0.8,2017,200,64.5
d=0.8,2017,250,62.8
d=0.8,2018,25,36.0
d=0.8,2018,50,54.0
d=0.8,2018,100,56.0
d=0.8,2018,150,61.333333333333336
d=0.8,2018,200,61.5
d=0.8,2018,250,60.4
d=0.8,2019,25,44.0
d=0.8,2019,50,46.0
d=0.8,2019,100,64.0
d=0.8,2019,150,66.66666666666667
d=0.8,2019,200,65.5
d=0.8,2019,250,64.4
d=0.8,2020,25,48.0
d=0.8,2020,50,52.0
d=0.8,2020,100,62.0
d=0.8,2020,150,62.666666666666664
d=0.8,2020,200,63.5
d=0.8,2020,250,66.8
d=0.8,2021,25,48.0
d=0.8,2021,50,50.0
d=0.8,2021,100,59.0
d=0.8,2021,150,61.333333333333336
d=0.8,2021,200,65.0
d=0.8,2021,250,65.6
d=0.8,2022,25,48.0
d=0.8,2022,50,54.0
d=0.8,2022,100,69.0
d=0.8,2022,150,66.0
d=0.8,2022,200,67.0
d=0.8,2022,250,68.0
d=0.8,2023,25,36.0
d=0.8,2023,50,44.0
d=0.8,2023,100,59.0
d=0.8,2023,150,64.66666666666667
d=0.8,2023,200,63.0
d=0.8,2023,250,64.4
d=0.8,2024,25,28.0
d=0.8,2024,50,42.0
d=0.8,2024,100,60.0
d=0.8,2024,150,64.66666666666667
d=0.8,2024,200,66.5
d=0.8,2024,250,68.4
d=0.8,2025,25,52.0
d=0.8,2025,50,52.0
d=0.8,2025,100,64.0
d=0.8,2025,150,63.333333333333336
d=0.8,2025,200,66.5
d=0.8,2025,250,68.0
d=0.9,2001,25,52.0
d=0.9,2001,50,52.0
d=0.9,2001,100,60.0
d=0.9,2001,150,66.0
d=0.9,2001,200,66.0
d=0.9,2001,250,66.0
d=0.9,2002,25,48.0
d=0.9,2002,50,60.0
d=0.9,2002,100,65.0
d=0.9,2002,150,64.66666666666667
d=0.9,2002,200,65.5
d=0.9,2002,250,66.4
d=0.9,2003,25,52.0
d=0.9,2003,50,56.0
d=0.9,2003,100,64.0
d=0.9,2003,150,68.0
d=0.9,2003,200,67.5
d=0.9,2003,250,66.8
d=0.9,2004,25,36.0
d=0.9,2004,50,52.0
d=0.9,2004,100,54.0
d=0.9,2004,150,58.666666666666664
d=0.9,2004,200,62.0
d=0.9,2004,250,62.4
d=0.9,2005,25,40.0
d=0.9,2005,50,52.0
d=0.9,2005,100,62.0
d=0.9,2005,150,66.66666666666667
d=0.9,2005,200,62.0
d=0.9,2005,250,60.8
d=0.9,2006,25,44.0
d=0.9,2006,50,54.0
d=0.9,2006,100,62.0
d=0.9,2006,150,61.333333333333336
d=0.9,2006,200,61.0
d=0.9,2006,250,57.6
d=0.9,2007,25,36.0
d=0.9,2007,50,46.0
d=0.9,2007,100,60.0
d=0.9,2007,150,58.666666666666664
d=0.9,2007,200,59.0
d=0.9,2007,250,59.2
d=0.9,2008,25,28.0
d=0.9,2008,50,46.0
d=0.9,2008,100,61.0
d=0.9,2008,150,58.0
d=0.9,2008,200,61.0
d=0.9,2008,250,60.4
d=0.9,2009,25,44.0
d=0.9,2009,50,52.0
d=0.9,2009,100,62.0
d=0.9,2009,150,64.0
d=0.9,2009,200,63.0
d=0.9,2009,250,62.8
d=0.9,2010,25,44.0
d=0.9,2010,50,46.0
d=0.9,2010,100,60.0
d=0.9,2010,150,63.333333333333336
d=0.9,2010,200,66.0
d=0.9,2010,250,63.6
d=0.9,2011,25,40.0
d=0.9,2011,50,52.0
d=0.9,2011,100,57.0
d=0.9,2011,150,59.333333333333336
d=0.9,2011,200,60.0
d=0.9,2011,250,60.0
d=0.9,2012,25,52.0
d=0.9,2012,50,48.0
d=0.9,2012,100,58.0
d=0.9,2012,150,63.333333333333336
d=0.9,2012,200,60.0
d=0.9,2012,250,60.4
d=0.9,2013,25,56.0
d=0.9,2013,50,50.0
d=0.9,2013,100,57.0
d=0.9,2013,150,58.0
d=0.9,2013,200,61.5
d=0.9,2013,250,59.2
d=0.9,2014,25,36.0
d=0.9,2014,50,58.0
d=0.9,2014,100,63.0
d=0.9,2014,150,64.66666666666667
d=0.9,2014,200,61.5
d=0.9,2014,250,60.4
d=0.9,2015,25,28.0
d=0.9,2015,50,44.0
d=0.9,2015,100,53.0
d=0.9,2015,150,60.666666666666664
d=0.9,2015,200,61.5
d=0.9,2015,250,60.4
d=0.9,2016,25,48.0
d=0.9,2016,50,56.0
d=0.9,2016,100,60.0
d=0.9,2016,150,58.666666666666664
d=0.9,2016,200,59.0
d=0.9,2016,250,59.6
d=0.9,2017,25,32.0
d=0.9,2017,50,56.0
d=0.9,2017,100,61.0
d=0.9,2017,150,64.66666666666667
d=0.9,2017,200,60.5
d=0.9,2017,250,58.4
d=0.9,2018,25,36.0
d=0.9,2018,50,54.0
d=0.9,2018,100,54.0
d=0.9,2018,150,58.666666666666664
d=0.9,2018,200,58.0
d=0.9,2018,250,54.8
d=0.9,2019,25,40.0
d=0.9,2019,50,46.0
d=0.9,2019,100,63.0
d=0.9,2019,150,62.0
d=0.9,2019,200,63.0
d=0.9,2019,250,58.8
d=0.9,2020,25,44.0
d=0.9,2020,50,54.0
d=0.9,2020,100,61.0
d=0.9,2020,150,59.333333333333336
d=0.9,2020,200,59.5
d=0.9,2020,250,60.4
d=0.9,2021,25,48.0
d=0.9,2021,50,50.0
d=0.9,2021,100,58.0
d=0.9,2021,150,59.333333333333336
d=0.9,2021,200,62.5
d=0.9,2021,250,60.4
d=0.9,2022,25,48.0
d=0.9,2022,50,52.0
d=0.9,2022,100,68.0
d=0.9,2022,150,64.0
d=0.9,2022,200,64.5
d=0.9,2022,250,64.4
d=0.9,2023,25,36.0
d=0.9,2023,50,44.0
d=0.9,2023,100,59.0
d=0.9,2023,150,62.0
d=0.9,2023,200,58.5
d=0.9,2023,250,60.0
d=0.9,2024,25,28.0
d=0.9,2024,50,42.0
d=0.9,2024,100,60.0
d=0.9,2024,150,60.666666666666664
d=0.9,2024,200,63.0
d=0.9,2024,250,64.0
d=0.9,2025,25,52.0
d=0.9,2025,50,52.0
d=0.9,2025,100,62.0
d=0.9,2025,150,61.333333333333336
d=0.9,2025,200,62.5
d=0.9,2025,250,63.2
d=1.0,2001,25,52.0
d=1.0,2001,50,52.0
d=1.0,2001,100,60.0
d=1.0,2001,150,66.0
d=1.0,2001,200,66.0
d=1.0,2001,250,66.0
d=1.0,2002,25,52.0
d=1.0,2002,50,60.0
d=1.0,2002,100,65.0
d=1.0,2002,150,64.66666666666667
d=1.0,2002,200,65.5
d=1.0,2002,250,66.4
d=1.0,2003,25,52.0
d=1.0,2003,50,56.0
d=1.0,2003,100,62.0
d=1.0,2003,150,65.33333333333333
d=1.0,2003,200,65.5
d=1.0,2003,250,66.4
d=1.0,2004,25,36.0
d=1.0,2004,50,46.0
d=1.0,2004,100,54.0
d=1.0,2004,150,54.666666666666664
d=1.0,2004,200,60.0
d=1.0,2004,250,60.0
d=1.0,2005,25,36.0
d=1.0,2005,50,48.0
d=1.0,2005,100,60.0
d=1.0,2005,150,62.0
d=1.0,2005,200,55.0
d=1.0,2005,250,56.0
d=1.0,2006,25,40.0
d=1.0,2006,50,56.0
d=1.0,2006,100,57.0
d=1.0,2006,150,55.333333333333336
d=1.0,2006,200,56.0
d=1.0,2006,250,54.8
d=1.0,2007,25,36.0
d=1.0,2007,50,42.0
d=1.0,2007,100,55.0
d=1.0,2007,150,53.333333333333336
d=1.0,2007,200,52.0
d=1.0,2007,250,52.4
d=1.0,2008,25,24.0
d=1.0,2008,50,40.0
d=1.0,2008,100,55.0
d=1.0,2008,150,51.333333333333336
d=1.0,2008,200,54.0
d=1.0,2008,250,54.4
d=1.0,2009,25,40.0
d=1.0,2009,50,46.0
d=1.0,2009,100,58.0
d=1.0,2009,150,55.333333333333336
d=1.0,2009,200,54.5
d=1.0,2009,250,55.2
d=1.0,2010,25,40.0
d=1.0,2010,50,46.0
d=1.0,2010,100,53.0
d=1.0,2010,150,52.666666666666664
d=1.0,2010,200,56.0
d=1.0,2010,250,54.8
d=1.0,2011,25,36.0
d=1.0,2011,50,48.0
d=1.0,2011,100,51.0
d=1.0,2011,150,49.333333333333336
d=1.0,2011,200,49.0
d=1.0,2011,250,47.6
d=1.0,2012,25,52.0
d=1.0,2012,50,44.0
d=1.0,2012,100,54.0
d=1.0,2012,150,52.0
d=1.0,2012,200,49.5
d=1.0,2012,250,48.0
d=1.0,2013,25,52.0
d=1.0,2013,50,46.0
d=1.0,2013,100,48.0
d=1.0,2013,150,47.333333333333336
d=1.0,2013,200,46.5
d=1.0,2013,250,50.0
d=1.0,2014,25,28.0
d=1.0,2014,50,56.0
d=1.0,2014,100,52.0
d=1.0,2014,150,52.0
d=1.0,2014,200,49.0
d=1.0,2014,250,48.0
d=1.0,2015,25,28.0
d=1.0,2015,50,42.0
d=1.0,2015,100,43.0
d=1.0,2015,150,44.666666666666664
d=1.0,2015,200,50.5
d=1.0,2015,250,46.0
d=1.0,2016,25,44.0
d=1.0,2016,50,54.0
d=1.0,2016,100,50.0
d=1.0,2016,150,47.333333333333336
d=1.0,2016,200,46.0
d=1.0,2016,250,43.6
d=1.0,2017,25,32.0
d=1.0,2017,50,52.0
d=1.0,2017,100,51.0
d=1.0,2017,150,52.0
d=1.0,2017,200,46.0
d=1.0,2017,250,44.4
d=1.0,2018,25,24.0
d=1.0,2018,50,50.0
d=1.0,2018,100,48.0
d=1.0,2018,150,48.0
d=1.0,2018,200,44.0
d=1.0,2018,250,40.4
d=1.0,2019,25,40.0
d=1.0,2019,50,44.0
d=1.0,2019,100,53.0
d=1.0,2019,150,50.0
d=1.0,2019,200,48.0
d=1.0,2019,250,42.8
d=1.0,2020,25,36.0
d=1.0,2020,50,46.0
d=1.0,2020,100,50.0
d=1.0,2020,150,46.666666666666664
d=1.0,2020,200,45.0
d=1.0,2020,250,43.2
d=1.0,2021,25,44.0
d=1.0,2021,50,48.0
d=1.0,2021,100,48.0
d=1.0,2021,150,46.0
d=1.0,2021,200,45.5
d=1.0,2021,250,43.2
d=1.0,2022,25,44.0
d=1.0,2022,50,50.0
d=1.0,2022,100,54.0
d=1.0,2022,150,52.666666666666664
d=1.0,2022,200,47.0
d=1.0,2022,250,45.2
d=1.0,2023,25,36.0
d=1.0,2023,50,38.0
