pid,pfr_id,season,week,pos,team,opp,ppr
P0984,ThomKe02,2013,4,WR,NE,ATL,24.7
P0984,ThomKe02,2013,5,WR,NE,CIN,4.6
P0984,ThomKe02,2013,6,WR,NE,NO,13.5
P0984,ThomKe02,2013,7,WR,NE,NYJ,3.6
P0984,ThomKe02,2013,8,WR,NE,MIA,0.0
P0984,ThomKe02,2013,11,WR,NE,CAR,8.0
P0984,ThomKe02,2013,12,WR,NE,DEN,11.6
P0984,ThomKe02,2013,13,WR,NE,HOU,2.6
P0984,ThomKe02,2014,1,WR,NE,MIA,8.7
P0984,ThomKe02,2014,3,WR,NE,LV,2.6
P0984,ThomKe02,2014,7,WR,LV,ARI,0.0
P0984,ThomKe02,2014,8,WR,LV,CLE,8.1
P0984,ThomKe02,2014,9,WR,LV,SEA,1.8
P0984,ThomKe02,2014,10,WR,LV,DEN,-0.2
P0984,ThomKe02,2014,11,WR,LV,LAC,6.7
P0984,ThomKe02,2014,12,WR,LV,KC,0.0
P0984,ThomKe02,2014,13,WR,LV,LA,4.8
P0984,ThomKe02,2014,14,WR,LV,SF,0.0
P0984,ThomKe02,2014,15,WR,LV,KC,0.0
P0984,ThomKe02,2014,16,WR,LV,BUF,14.0
P0984,ThomKe02,2014,17,WR,LV,DEN,1.2
P0984,ThomKe02,2015,8,WR,NYJ,LV,10.1
P0984,ThomKe02,2015,9,WR,NYJ,JAX,8.5
P0984,ThomKe02,2015,10,WR,NYJ,BUF,1.2
P0984,ThomKe02,2015,15,WR,NYJ,DAL,7.0
P0984,ThomKe02,2015,16,WR,NYJ,NE,6.7
P0984,ThomKe02,2015,17,WR,NYJ,BUF,0.0
P0985,MattRi00,2012,11,WR,MIA,BUF,2.9
P0985,MattRi00,2012,13,WR,MIA,NE,3.8
P0985,MattRi00,2012,14,WR,MIA,SF,1.8
P0985,MattRi00,2012,15,WR,MIA,JAX,5.3
P0985,MattRi00,2012,16,WR,MIA,BUF,5.7
P0985,MattRi00,2012,17,WR,MIA,NE,6.6
P0985,MattRi00,2013,3,WR,MIA,ATL,8.2
P0985,MattRi00,2013,4,WR,MIA,NO,3.1
P0985,MattRi00,2013,7,WR,MIA,BUF,0.0
P0985,MattRi00,2013,8,WR,MIA,NE,6.0
P0985,MattRi00,2013,9,WR,MIA,CIN,4.4
P0985,MattRi00,2013,10,WR,MIA,TB,35.0
P0985,MattRi00,2013,11,WR,MIA,LAC,9.2
P0985,MattRi00,2013,12,WR,MIA,CAR,3.2
P0985,MattRi00,2013,13,WR,MIA,NYJ,4.1
P0985,MattRi00,2013,14,WR,MIA,PIT,1.5
P0985,MattRi00,2013,15,WR,MIA,NE,11.4
P0985,MattRi00,2013,16,WR,MIA,BUF,1.9
P0985,MattRi00,2013,17,WR,MIA,NYJ,9.8
P0985,MattRi00,2014,2,WR,MIA,BUF,1.4
P0985,MattRi00,2014,3,WR,MIA,KC,2.3
P0985,MattRi00,2014,4,WR,MIA,LV,4.7
P0985,MattRi00,2014,8,WR,MIA,JAX,7.3
P0985,MattRi00,2014,9,WR,MIA,LAC,9.1
P0985,MattRi00,2014,10,WR,MIA,DET,2.4
P0985,MattRi00,2014,11,WR,MIA,BUF,0.0
P0985,MattRi00,2014,12,WR,MIA,DEN,4.4
P0985,MattRi00,2014,14,WR,MIA,BAL,2.3
P0985,MattRi00,2014,15,WR,MIA,NE,3.9
P0985,MattRi00,2015,1,WR,MIA,WAS,13.4
P0985,MattRi00,2015,2,WR,MIA,JAX,17.5
P0985,MattRi00,2015,3,WR,MIA,BUF,29.3
P0985,MattRi00,2015,4,WR,MIA,NYJ,2.6
P0985,MattRi00,2015,6,WR,MIA,TEN,14.5
P0985,MattRi00,2015,7,WR,MIA,HOU,16.5
P0985,MattRi00,2015,8,WR,MIA,NE,13.2
P0985,MattRi00,2015,9,WR,MIA,BUF,9.4
P0985,MattRi00,2015,10,WR,MIA,PHI,14.7
P0985,MattRi00,2015,11,WR,MIA,DAL,2.5
P0985,MattRi00,2015,12,WR,MIA,NYJ,0.0
P0985,MattRi00,2016,1,WR,TEN,MIN,5.6
P0985,MattRi00,2016,2,WR,TEN,DET,8.0
P0985,MattRi00,2016,3,WR,TEN,LV,6.2
P0985,MattRi00,2016,4,WR,TEN,HOU,10.2
P0985,MattRi00,2016,5,WR,TEN,MIA,13.2
P0985,MattRi00,2016,6,WR,TEN,CLE,16.0
P0985,MattRi00,2016,7,WR,TEN,IND,7.7
P0985,MattRi00,2016,8,WR,TEN,JAX,13.8
P0985,MattRi00,2016,9,WR,TEN,LAC,24.3
P0985,MattRi00,2016,10,WR,TEN,GB,15.3
P0985,MattRi00,2016,11,WR,TEN,IND,21.2
P0985,MattRi00,2016,12,WR,TEN,CHI,15.4
P0985,MattRi00,2016,14,WR,TEN,DEN,3.6
P0985,MattRi00,2016,15,WR,TEN,KC,12.5
P0985,MattRi00,2016,16,WR,TEN,JAX,12.1
P0985,MattRi00,2016,17,WR,TEN,HOU,26.4
P0985,MattRi00,2017,1,WR,TEN,LV,12.1
P0985,MattRi00,2017,2,WR,TEN,JAX,7.3
P0985,MattRi00,2017,3,WR,TEN,SEA,20.7
P0985,MattRi00,2017,4,WR,TEN,HOU,7.9
P0985,MattRi00,2017,5,WR,TEN,MIA,6.1
P0985,MattRi00,2017,6,WR,TEN,IND,10.9
P0985,MattRi00,2017,7,WR,TEN,CLE,7.0
P0985,MattRi00,2017,9,WR,TEN,BAL,17.0
P0985,MattRi00,2017,10,WR,TEN,CIN,10.0
P0985,MattRi00,2017,11,WR,TEN,PIT,22.3
P0985,MattRi00,2017,14,WR,TEN,ARI,4.9
P0985,MattRi00,2017,15,WR,TEN,SF,21.5
P0985,MattRi00,2017,16,WR,TEN,LA,6.8
P0985,MattRi00,2017,17,WR,TEN,JAX,1.7
P0985,MattRi00,2018,2,WR,TEN,HOU,2.8
P0985,MattRi00,2018,3,WR,TEN,JAX,1.3
P0985,MattRi00,2018,10,WR,NYJ,BUF,0.0
P0985,MattRi00,2018,14,WR,NYJ,BUF,1.6
P0985,MattRi00,2018,15,WR,NYJ,HOU,1.7
P0986,DurhKr00,2011,2,WR,SEA,PIT,6.0
P0986,DurhKr00,2011,8,WR,SEA,CIN,0.0
P0986,DurhKr00,2012,14,WR,DET,GB,9.4
P0986,DurhKr00,2012,15,WR,DET,ARI,2.4
P0986,DurhKr00,2012,16,WR,DET,ATL,5.2
P0986,DurhKr00,2012,17,WR,DET,CHI,9.5
P0986,DurhKr00,2013,1,WR,DET,MIN,2.1
P0986,DurhKr00,2013,2,WR,DET,ARI,0.0
P0986,DurhKr00,2013,3,WR,DET,WAS,4.3
P0986,DurhKr00,2013,4,WR,DET,CHI,8.8
P0986,DurhKr00,2013,5,WR,DET,GB,12.0
P0986,DurhKr00,2013,6,WR,DET,CLE,16.3
P0986,DurhKr00,2013,7,WR,DET,CIN,9.1
P0986,DurhKr00,2013,8,WR,DET,DAL,9.4
P0986,DurhKr00,2013,10,WR,DET,CHI,7.5
P0986,DurhKr00,2013,11,WR,DET,PIT,7.2
P0986,DurhKr00,2013,12,WR,DET,TB,5.6
P0986,DurhKr00,2013,13,WR,DET,GB,9.8
P0986,DurhKr00,2013,14,WR,DET,PHI,0.0
P0986,DurhKr00,2013,15,WR,DET,BAL,1.5
P0986,DurhKr00,2013,16,WR,DET,NYG,3.4
P0986,DurhKr00,2013,17,WR,DET,MIN,0.0
P0986,DurhKr00,2014,14,WR,TEN,NYG,6.0
P0986,DurhKr00,2014,15,WR,TEN,NYJ,2.4
P0986,DurhKr00,2014,16,WR,TEN,JAX,3.0
P0986,DurhKr00,2014,17,WR,TEN,IND,0.0
P0987,EifeTy00,2013,1,TE,CIN,CHI,9.7
P0987,EifeTy00,2013,2,TE,CIN,PIT,9.6
P0987,EifeTy00,2013,3,TE,CIN,GB,1.7
P0987,EifeTy00,2013,4,TE,CIN,CLE,6.9
P0987,EifeTy00,2013,5,TE,CIN,NE,10.3
P0987,EifeTy00,2013,6,TE,CIN,BUF,3.3
P0987,EifeTy00,2013,7,TE,CIN,DET,13.5
P0987,EifeTy00,2013,8,TE,CIN,NYJ,4.3
P0987,EifeTy00,2013,9,TE,CIN,MIA,4.4
P0987,EifeTy00,2013,10,TE,CIN,BAL,8.5
P0987,EifeTy00,2013,11,TE,CIN,CLE,2.5
P0987,EifeTy00,2013,13,TE,CIN,LAC,1.9
P0987,EifeTy00,2013,14,TE,CIN,IND,5.0
P0987,EifeTy00,2013,15,TE,CIN,PIT,12.3
P0987,EifeTy00,2013,16,TE,CIN,MIN,1.6
P0987,EifeTy00,2014,1,TE,CIN,BAL,6.7
P0987,EifeTy00,2015,1,TE,CIN,LV,31.4
P0987,EifeTy00,2015,2,TE,CIN,LAC,14.9
P0987,EifeTy00,2015,3,TE,CIN,BAL,0.0
P0987,EifeTy00,2015,4,TE,CIN,KC,9.9
P0987,EifeTy00,2015,5,TE,CIN,SEA,29.0
P0987,EifeTy00,2015,6,TE,CIN,BUF,13.0
P0987,EifeTy00,2015,8,TE,CIN,PIT,7.9
P0987,EifeTy00,2015,9,TE,CIN,CLE,28.3
P0987,EifeTy00,2015,10,TE,CIN,HOU,5.6
P0987,EifeTy00,2015,11,TE,CIN,ARI,17.2
P0987,EifeTy00,2015,12,TE,CIN,LA,13.0
P0987,EifeTy00,2015,14,TE,CIN,PIT,6.2
P0987,EifeTy00,2015,17,TE,CIN,BAL,15.1
P0987,EifeTy00,2016,7,TE,CIN,CLE,1.9
P0987,EifeTy00,2016,8,TE,CIN,WAS,25.2
P0987,EifeTy00,2016,10,TE,CIN,NYG,12.6
P0987,EifeTy00,2016,11,TE,CIN,BUF,6.7
P0987,EifeTy00,2016,12,TE,CIN,BAL,17.8
P0987,EifeTy00,2016,13,TE,CIN,PHI,10.5
P0987,EifeTy00,2016,14,TE,CIN,CLE,21.8
P0987,EifeTy00,2016,15,TE,CIN,PIT,1.9
P0987,EifeTy00,2017,1,TE,CIN,BAL,1.4
P0987,EifeTy00,2017,2,TE,CIN,HOU,7.2
P0987,EifeTy00,2018,1,TE,CIN,IND,7.4
P0987,EifeTy00,2018,2,TE,CIN,BAL,4.3
P0987,EifeTy00,2018,3,TE,CIN,CAR,13.4
P0987,EifeTy00,2018,4,TE,CIN,ATL,13.8
P0987,EifeTy00,2019,1,TE,CIN,SEA,7.7
P0987,EifeTy00,2019,2,TE,CIN,SF,9.9
P0987,EifeTy00,2019,3,TE,CIN,BUF,2.8
P0987,EifeTy00,2019,4,TE,CIN,PIT,4.7
P0987,EifeTy00,2019,5,TE,CIN,ARI,3.4
P0987,EifeTy00,2019,6,TE,CIN,BAL,3.3
P0987,EifeTy00,2019,7,TE,CIN,JAX,3.0
P0987,EifeTy00,2019,8,TE,CIN,LA,13.4
P0987,EifeTy00,2019,10,TE,CIN,BAL,10.0
P0987,EifeTy00,2019,11,TE,CIN,LV,5.1
P0987,EifeTy00,2019,12,TE,CIN,PIT,1.7
P0987,EifeTy00,2019,13,TE,CIN,NYJ,2.2
P0987,EifeTy00,2019,14,TE,CIN,CLE,8.9
P0987,EifeTy00,2019,15,TE,CIN,NE,7.4
P0987,EifeTy00,2019,16,TE,CIN,MIA,17.7
P0987,EifeTy00,2019,17,TE,CIN,CLE,5.4
P0987,EifeTy00,2020,1,TE,JAX,IND,1.8
P0987,EifeTy00,2020,2,TE,JAX,TEN,12.6
P0987,EifeTy00,2020,3,TE,JAX,MIA,3.1
P0987,EifeTy00,2020,4,TE,JAX,CIN,4.2
P0987,EifeTy00,2020,5,TE,JAX,HOU,4.6
P0987,EifeTy00,2020,9,TE,JAX,HOU,8.8
P0987,EifeTy00,2020,10,TE,JAX,GB,3.5
P0987,EifeTy00,2020,11,TE,JAX,PIT,5.2
P0987,EifeTy00,2020,12,TE,JAX,CLE,10.6
P0987,EifeTy00,2020,13,TE,JAX,MIN,10.5
P0987,EifeTy00,2020,14,TE,JAX,TEN,4.2
P0987,EifeTy00,2020,15,TE,JAX,BAL,8.1
P0987,EifeTy00,2020,16,TE,JAX,CHI,3.7
P0987,EifeTy00,2020,17,TE,JAX,IND,2.0
P0988,BeasCo00,2012,4,WR,DAL,CHI,3.4
P0988,BeasCo00,2012,9,WR,DAL,ATL,1.8
P0988,BeasCo00,2012,10,WR,DAL,PHI,1.3
P0988,BeasCo00,2012,11,WR,DAL,CLE,1.8
P0988,BeasCo00,2012,12,WR,DAL,WAS,13.8
P0988,BeasCo00,2012,13,WR,DAL,PHI,2.3
P0988,BeasCo00,2012,15,WR,DAL,PIT,3.4
P0988,BeasCo00,2012,17,WR,DAL,WAS,0.0
P0988,BeasCo00,2013,3,WR,DAL,LA,1.7
P0988,BeasCo00,2013,4,WR,DAL,LAC,4.6
P0988,BeasCo00,2013,5,WR,DAL,DEN,14.7
P0988,BeasCo00,2013,6,WR,DAL,WAS,8.4
P0988,BeasCo00,2013,7,WR,DAL,PHI,11.3
P0988,BeasCo00,2013,8,WR,DAL,DET,1.8
P0988,BeasCo00,2013,9,WR,DAL,MIN,12.8
P0988,BeasCo00,2013,10,WR,DAL,NO,2.8
P0988,BeasCo00,2013,12,WR,DAL,NYG,3.3
P0988,BeasCo00,2013,13,WR,DAL,LV,4.9
P0988,BeasCo00,2013,14,WR,DAL,CHI,10.0
P0988,BeasCo00,2013,15,WR,DAL,GB,4.9
P0988,BeasCo00,2013,16,WR,DAL,WAS,4.9
P0988,BeasCo00,2013,17,WR,DAL,PHI,1.7
P0988,BeasCo00,2014,1,WR,DAL,SF,8.2
P0988,BeasCo00,2014,2,WR,DAL,TEN,2.0
P0988,BeasCo00,2014,3,WR,DAL,LA,1.9
P0988,BeasCo00,2014,4,WR,DAL,NO,3.4
P0988,BeasCo00,2014,5,WR,DAL,HOU,6.3
P0988,BeasCo00,2014,6,WR,DAL,SEA,2.1
P0988,BeasCo00,2014,8,WR,DAL,WAS,2.1
P0988,BeasCo00,2014,9,WR,DAL,ARI,2.2
P0988,BeasCo00,2014,10,WR,DAL,JAX,0.1
P0988,BeasCo00,2014,12,WR,DAL,NYG,14.6
P0988,BeasCo00,2014,13,WR,DAL,PHI,6.1
P0988,BeasCo00,2014,14,WR,DAL,CHI,19.2
P0988,BeasCo00,2014,15,WR,DAL,PHI,8.2
P0988,BeasCo00,2014,16,WR,DAL,IND,10.9
P0988,BeasCo00,2014,17,WR,DAL,WAS,11.7
P0988,BeasCo00,2015,1,WR,DAL,NYG,6.9
P0988,BeasCo00,2015,2,WR,DAL,PHI,5.4
P0988,BeasCo00,2015,3,WR,DAL,ATL,8.9
P0988,BeasCo00,2015,4,WR,DAL,NO,12.2
P0988,BeasCo00,2015,5,WR,DAL,NE,8.0
P0988,BeasCo00,2015,7,WR,DAL,NYG,0.0
P0988,BeasCo00,2015,8,WR,DAL,SEA,0.0
P0988,BeasCo00,2015,9,WR,DAL,PHI,32.2
P0988,BeasCo00,2015,10,WR,DAL,TB,1.8
P0988,BeasCo00,2015,11,WR,DAL,MIA,2.4
P0988,BeasCo00,2015,12,WR,DAL,CAR,16.4
P0988,BeasCo00,2015,13,WR,DAL,WAS,0.0
P0988,BeasCo00,2015,14,WR,DAL,GB,5.5
P0988,BeasCo00,2015,15,WR,DAL,NYJ,6.7
P0988,BeasCo00,2015,16,WR,DAL,BUF,4.9
P0988,BeasCo00,2015,17,WR,DAL,WAS,22.3
P0988,BeasCo00,2016,1,WR,DAL,NYG,14.5
P0988,BeasCo00,2016,2,WR,DAL,WAS,12.5
P0988,BeasCo00,2016,3,WR,DAL,CHI,14.3
P0988,BeasCo00,2016,4,WR,DAL,SF,10.3
P0988,BeasCo00,2016,5,WR,DAL,CIN,15.3
P0988,BeasCo00,2016,6,WR,DAL,GB,23.8
P0988,BeasCo00,2016,8,WR,DAL,PHI,9.3
P0988,BeasCo00,2016,9,WR,DAL,CLE,17.6
P0988,BeasCo00,2016,10,WR,DAL,PIT,8.3
P0988,BeasCo00,2016,11,WR,DAL,BAL,16.9
P0988,BeasCo00,2016,12,WR,DAL,WAS,10.6
P0988,BeasCo00,2016,13,WR,DAL,MIN,4.3
P0988,BeasCo00,2016,14,WR,DAL,NYG,8.1
P0988,BeasCo00,2016,15,WR,DAL,TB,8.8
P0988,BeasCo00,2016,16,WR,DAL,DET,6.5
P0988,BeasCo00,2016,17,WR,DAL,PHI,7.9
P0988,BeasCo00,2017,1,WR,DAL,NYG,6.2
P0988,BeasCo00,2017,2,WR,DAL,DEN,7.3
P0988,BeasCo00,2017,3,WR,DAL,ARI,1.4
P0988,BeasCo00,2017,4,WR,DAL,LA,4.7
P0988,BeasCo00,2017,5,WR,DAL,GB,18.3
P0988,BeasCo00,2017,7,WR,DAL,SF,3.4
P0988,BeasCo00,2017,8,WR,DAL,WAS,2.8
P0988,BeasCo00,2017,9,WR,DAL,KC,18.4
P0988,BeasCo00,2017,10,WR,DAL,ATL,4.3
P0988,BeasCo00,2017,11,WR,DAL,PHI,2.7
P0988,BeasCo00,2017,12,WR,DAL,LAC,3.9
P0988,BeasCo00,2017,13,WR,DAL,WAS,3.4
P0988,BeasCo00,2017,14,WR,DAL,NYG,8.9
P0988,BeasCo00,2017,15,WR,DAL,LV,2.5
P0988,BeasCo00,2017,16,WR,DAL,SEA,3.2
P0988,BeasCo00,2018,1,WR,DAL,CAR,14.3
P0988,BeasCo00,2018,2,WR,DAL,NYG,3.3
P0988,BeasCo00,2018,3,WR,DAL,SEA,7.6
P0988,BeasCo00,2018,4,WR,DAL,DET,9.3
P0988,BeasCo00,2018,5,WR,DAL,HOU,1.8
P0988,BeasCo00,2018,6,WR,DAL,JAX,31.1
P0988,BeasCo00,2018,7,WR,DAL,WAS,12.6
P0988,BeasCo00,2018,9,WR,DAL,TEN,4.6
P0988,BeasCo00,2018,10,WR,DAL,PHI,7.7
P0988,BeasCo00,2018,11,WR,DAL,ATL,10.1
P0988,BeasCo00,2018,12,WR,DAL,WAS,1.5
P0988,BeasCo00,2018,13,WR,DAL,NO,2.9
P0988,BeasCo00,2018,14,WR,DAL,PHI,3.8
P0988,BeasCo00,2018,15,WR,DAL,IND,8.2
P0988,BeasCo00,2018,16,WR,DAL,TB,10.0
P0988,BeasCo00,2018,17,WR,DAL,NYG,21.4
P0988,BeasCo00,2019,1,WR,BUF,NYJ,9.0
P0988,BeasCo00,2019,2,WR,BUF,NYG,12.3
P0988,BeasCo00,2019,3,WR,BUF,CIN,14.8
P0988,BeasCo00,2019,4,WR,BUF,NE,14.5
P0988,BeasCo00,2019,5,WR,BUF,TEN,5.1
P0988,BeasCo00,2019,7,WR,BUF,MIA,10.6
P0988,BeasCo00,2019,8,WR,BUF,PHI,13.1
P0988,BeasCo00,2019,9,WR,BUF,WAS,9.3
P0988,BeasCo00,2019,10,WR,BUF,CLE,11.4
P0988,BeasCo00,2019,11,WR,BUF,MIA,7.8
P0988,BeasCo00,2019,12,WR,BUF,DEN,19.6
P0988,BeasCo00,2019,13,WR,BUF,DAL,23.0
P0988,BeasCo00,2019,14,WR,BUF,BAL,14.9
P0988,BeasCo00,2019,15,WR,BUF,PIT,1.6
P0988,BeasCo00,2019,16,WR,BUF,NE,17.8
P0988,BeasCo00,2020,1,WR,BUF,NYJ,9.8
P0988,BeasCo00,2020,2,WR,BUF,MIA,12.0
P0988,BeasCo00,2020,3,WR,BUF,LA,16.0
P0988,BeasCo00,2020,4,WR,BUF,LV,12.2
P0988,BeasCo00,2020,5,WR,BUF,TEN,11.3
P0988,BeasCo00,2020,6,WR,BUF,KC,14.5
P0988,BeasCo00,2020,7,WR,BUF,NYJ,22.2
P0988,BeasCo00,2020,8,WR,BUF,NE,4.4
P0988,BeasCo00,2020,9,WR,BUF,SEA,6.9
P0988,BeasCo00,2020,10,WR,BUF,ARI,27.9
P0988,BeasCo00,2020,12,WR,BUF,LAC,9.3
P0988,BeasCo00,2020,13,WR,BUF,SF,28.0
P0988,BeasCo00,2020,14,WR,BUF,PIT,9.1
P0988,BeasCo00,2020,15,WR,BUF,DEN,19.2
P0988,BeasCo00,2020,16,WR,BUF,NE,4.7
P0988,BeasCo00,2021,1,WR,BUF,PIT,14.0
P0988,BeasCo00,2021,2,WR,BUF,MIA,7.6
P0988,BeasCo00,2021,3,WR,BUF,WAS,20.8
P0988,BeasCo00,2021,4,WR,BUF,HOU,3.6
P0988,BeasCo00,2021,5,WR,BUF,KC,1.5
P0988,BeasCo00,2021,6,WR,BUF,TEN,21.8
P0988,BeasCo00,2021,8,WR,BUF,MIA,21.0
P0988,BeasCo00,2021,9,WR,BUF,JAX,11.3
P0988,BeasCo00,2021,10,WR,BUF,NYJ,3.5
P0988,BeasCo00,2021,11,WR,BUF,IND,6.3
P0988,BeasCo00,2021,12,WR,BUF,NO,9.6
P0988,BeasCo00,2021,13,WR,BUF,NE,2.1
P0988,BeasCo00,2021,14,WR,BUF,TB,15.4
P0988,BeasCo00,2021,15,WR,BUF,CAR,7.5
P0988,BeasCo00,2021,17,WR,BUF,ATL,6.2
P0988,BeasCo00,2021,18,WR,BUF,NYJ,7.1
P0988,BeasCo00,2022,3,WR,TB,GB,4.2
P0988,BeasCo00,2022,4,WR,TB,KC,1.5
P0988,BeasCo00,2022,15,WR,BUF,MIA,1.9
P0988,BeasCo00,2022,16,WR,BUF,CHI,1.9
P0989,BrowMi00,2012,17,WR,JAX,TEN,0.0
P0989,BrowMi00,2013,1,WR,JAX,KC,2.4
P0989,BrowMi00,2013,6,WR,JAX,DEN,8.9
P0989,BrowMi00,2013,7,WR,JAX,LAC,17.0
P0989,BrowMi00,2013,8,WR,JAX,SF,13.3
P0989,BrowMi00,2013,10,WR,JAX,TEN,6.0
P0989,BrowMi00,2013,11,WR,JAX,ARI,4.3
P0989,BrowMi00,2013,13,WR,JAX,CLE,1.7
P0989,BrowMi00,2013,14,WR,JAX,HOU,4.6
P0989,BrowMi00,2013,15,WR,JAX,BUF,3.0
P0989,BrowMi00,2013,16,WR,JAX,TEN,18.1
P0989,BrowMi00,2013,17,WR,JAX,IND,7.3
P0989,BrowMi00,2014,1,WR,JAX,PHI,6.6
P0989,BrowMi00,2014,2,WR,JAX,WAS,0.0
P0989,BrowMi00,2014,3,WR,JAX,IND,0.4
P0989,BrowMi00,2014,4,WR,JAX,LAC,2.2
P0989,BrowMi00,2014,5,WR,JAX,PIT,4.6
P0990,JernJe00,2011,6,WR,NYG,BUF,0.0
P0990,JernJe00,2011,16,WR,NYG,NYJ,0.0
P0990,JernJe00,2012,5,WR,NYG,CLE,1.6
P0990,JernJe00,2012,13,WR,NYG,WAS,1.9
P0990,JernJe00,2012,14,WR,NYG,NO,0.0
P0990,JernJe00,2012,15,WR,NYG,ATL,0.0
P0990,JernJe00,2012,16,WR,NYG,BAL,1.7
P0990,JernJe00,2012,17,WR,NYG,PHI,0.6
P0990,JernJe00,2013,2,WR,NYG,DEN,0.0
P0990,JernJe00,2013,3,WR,NYG,CAR,1.5
P0990,JernJe00,2013,5,WR,NYG,PHI,3.3
P0990,JernJe00,2013,8,WR,NYG,PHI,5.9
P0990,JernJe00,2013,11,WR,NYG,GB,4.1
P0990,JernJe00,2013,12,WR,NYG,DAL,4.4
P0990,JernJe00,2013,15,WR,NYG,SEA,13.7
P0990,JernJe00,2013,16,WR,NYG,DET,20.0
P0990,JernJe00,2013,17,WR,NYG,WAS,32.7
P0990,JernJe00,2014,1,WR,NYG,DET,6.3
P0990,JernJe00,2014,2,WR,NYG,ARI,3.5
P0991,FaurJo00,2013,1,TE,DET,MIN,11.7
P0991,FaurJo00,2013,3,TE,DET,WAS,7.5
P0991,FaurJo00,2013,6,TE,DET,CLE,24.4
P0991,FaurJo00,2013,7,TE,DET,CIN,2.5
P0991,FaurJo00,2013,10,TE,DET,CHI,3.5
P0991,FaurJo00,2013,11,TE,DET,PIT,2.4
P0991,FaurJo00,2013,12,TE,DET,TB,8.0
P0991,FaurJo00,2013,13,TE,DET,GB,0.0
P0991,FaurJo00,2013,15,TE,DET,BAL,8.4
P0991,FaurJo00,2013,16,TE,DET,NYG,9.3
P0991,FaurJo00,2013,17,TE,DET,MIN,5.0
P0991,FaurJo00,2014,1,TE,DET,NYG,5.6
P0991,FaurJo00,2014,2,TE,DET,CAR,3.0
P0991,FaurJo00,2014,3,TE,DET,GB,1.3
P0991,FaurJo00,2014,12,TE,DET,NE,0.0
P0991,FaurJo00,2014,13,TE,DET,CHI,1.8
P0991,FaurJo00,2014,14,TE,DET,TB,9.7
P0992,BoldBr00,2012,1,RB,NE,TEN,1.1
P0992,BoldBr00,2012,3,RB,NE,BAL,6.4
P0992,BoldBr00,2012,4,RB,NE,BUF,21.8
P0992,BoldBr00,2012,5,RB,NE,DEN,6.4
P0992,BoldBr00,2012,6,RB,NE,SEA,2.8
P0992,BoldBr00,2012,14,RB,NE,HOU,1.1
P0992,BoldBr00,2012,16,RB,NE,JAX,0.3
P0992,BoldBr00,2012,17,RB,NE,MIA,2.6
P0992,BoldBr00,2013,3,RB,NE,TB,15.0
P0992,BoldBr00,2013,4,RB,NE,ATL,2.2
P0992,BoldBr00,2013,5,RB,NE,CIN,12.4
P0992,BoldBr00,2013,6,RB,NE,NO,4.8
P0992,BoldBr00,2013,7,RB,NE,NYJ,11.3
P0992,BoldBr00,2013,8,RB,NE,MIA,10.9
P0992,BoldBr00,2013,9,RB,NE,PIT,3.6
P0992,BoldBr00,2013,12,RB,NE,DEN,13.9
P0992,BoldBr00,2013,13,RB,NE,HOU,3.0
P0992,BoldBr00,2013,16,RB,NE,BAL,4.2
P0992,BoldBr00,2014,1,RB,NE,MIA,2.2
P0992,BoldBr00,2014,2,RB,NE,MIN,0.0
P0992,BoldBr00,2014,3,RB,NE,LV,0.4
P0992,BoldBr00,2014,5,RB,NE,CIN,0.3
P0992,BoldBr00,2014,6,RB,NE,BUF,1.0
P0992,BoldBr00,2014,7,RB,NE,NYJ,1.4
P0992,BoldBr00,2014,13,RB,NE,GB,7.7
P0992,BoldBr00,2014,16,RB,NE,NYJ,3.2
P0992,BoldBr00,2014,17,RB,NE,BUF,1.5
P0992,BoldBr00,2015,1,RB,NE,PIT,2.3
P0992,BoldBr00,2015,2,RB,NE,BUF,1.3
P0992,BoldBr00,2015,9,RB,NE,WAS,12.9
P0992,BoldBr00,2015,10,RB,NE,NYG,-0.3
P0992,BoldBr00,2015,11,RB,NE,BUF,1.5
P0992,BoldBr00,2015,12,RB,NE,DEN,19.5
P0992,BoldBr00,2015,13,RB,NE,PHI,3.4
P0992,BoldBr00,2015,14,RB,NE,HOU,5.1
P0992,BoldBr00,2015,15,RB,NE,TEN,7.4
P0992,BoldBr00,2015,16,RB,NE,NYJ,11.0
P0992,BoldBr00,2015,17,RB,NE,MIA,5.6
P0992,BoldBr00,2016,1,RB,NE,ARI,0.4
P0992,BoldBr00,2016,4,RB,NE,BUF,3.5
P0992,BoldBr00,2016,7,RB,NE,PIT,0.0
P0992,BoldBr00,2017,10,RB,NE,DEN,0.1
P0992,BoldBr00,2017,16,RB,NE,BUF,2.0
P0992,BoldBr00,2017,17,RB,NE,NYJ,6.3
P0992,BoldBr00,2018,13,RB,MIA,BUF,1.0
P0992,BoldBr00,2018,14,RB,MIA,NE,19.0
P0992,BoldBr00,2018,15,RB,MIA,MIN,1.2
P0992,BoldBr00,2018,16,RB,MIA,JAX,6.3
P0992,BoldBr00,2018,17,RB,MIA,BUF,1.9
P0992,BoldBr00,2019,1,RB,NE,PIT,0.7
P0992,BoldBr00,2019,3,RB,NE,NYJ,3.9
P0992,BoldBr00,2019,4,RB,NE,BUF,6.4
P0992,BoldBr00,2019,5,RB,NE,WAS,11.2
P0992,BoldBr00,2019,6,RB,NE,NYG,12.5
P0992,BoldBr00,2019,7,RB,NE,NYJ,8.1
